,name,address,kurtosis_oxygen,pregnant,education-num,relationship,skewness_glucose,mean_glucose,std_oxygen,capital-gain,skewness_oxygen,kurtosis_glucose,personal_info,education,fnlwgt,class,std_glucose,income,mean_oxygen,hours-per-week,capital-loss
3555,Walter Sanchez,"564 Nicholas Locks Suite 321
South Kimberlyville, OH 49896",11.55787839,FALSE,12.0, Not-in-family,-0.22053967800000002,115.046875,13.32328208,0.0,164.6115865,0.249388921,"Craft-repair|United-States
Divorced -- Private|White", Assoc-acdm,154538.0,0.0,50.30358762, <=50K,1.823578595,40.0,0.0
3556,Johnnie Stewart,"6911 Ponce Key
West Kenneth, TN 64056",0.252604354,f,, Husband,1.434064798,85.203125,94.73403784,0.0,-1.714326737,0.933205992,"Handlers_cleaners|United-States
Married-civ-spouse -- private|White", HS-grad,139086.0,1.0,47.06484214, <=50K,91.40133779,40.0,0.0
3557,Ronald Krawczyk,"USCGC Garcia
FPO AE 65312",11.50179962,f,14.0, Husband,0.16166494,118.3359375,15.16571943,0.0,143.0321101,0.147801813,"Exec-managerial|United-States
Married-civ-spouse -- Local-gov|White", Masters,165982.0,0.0,47.69291046, >50K,1.489130435,50.0,0.0
3558,Adam Baskerville,"USS Donovan
FPO AA 95439",8.965977545,f,-1100.0, Not-in-family,2.408713702,80.1484375,19.00989716,0.0,87.67688646,0.632101998,"Exec-managerial|United-States
Divorced -- Private|White", Assoc-voc,222810.0,0.0,37.09491412, <=50K,2.423076923,40.0,0.0
3559,Paul Hardie,"72257 Knight Estate Suite 073
West Jody, SC 35121",13.14832732,f,10.0, Husband,-0.302880403,116.6015625,11.83353946,0.0,217.17888900000003,0.33377497899999997,"Exec-managerial|United-States
nan -- Private|White", Some-college,44368.0,0.0,52.24900415, <=50K,1.287625418,40.0,0.0
3560,William Sagen,"0064 Christine Unions Apt. 085
Adamhaven, NH 86951",4.517248905,f,9.0, Not-in-family,0.189427147,121.1953125,38.33978449,0.0,20.63362968,0.4051266570000001,"Adm-clerical|United-States
Divorced -- Private|White", HS-grad,367314.0,0.0,45.53107774, <=50K,10.58110368,40.0,0.0
3561,Alex Nichols,"0417 Young Crescent
East Timothy, GA 87486",12.47540623,f,9.0, Own-child,-0.46167786899999996,122.296875,14.20195817,0.0,176.5732279,0.191707352,"Craft-repair|United-States
Never-married -- Private|White", HS-grad,162298.0,0.0,53.41572793, <=50K,1.413043478,40.0,0.0
3562,Todd Raines,"212 Jackson Drive
East Danny, GA 08153",12.96003202,f,10.0, Husband,-0.156399258,110.2890625,11.6531769,0.0,220.59761630000003,-0.008844122,"Machine-op-inspct|United-States
Married-civ-spouse -- Private|White", Some-college,75167.0,0.0,47.38706185, >50K,1.369565217,40.0,0.0
3563,Pedro Sayle,"8864 Taylor Shoal
Stevenhaven, WA 77253",7.859968426,FALSE,9.0, Husband,1.07484029,112.4375,18.13688307,0.0,71.29944944,0.501943444,"Protective-serv|United-States
Married-civ-spouse -- State-gov|White", HS-grad,177974.0,0.0,38.2956733, >50K,2.81270903,40.0,0.0
3564,Robt Garrido,"816 Garrison Crossing
North Emmastad, NM 72026",12.15441474,f,12.0, Not-in-family,2.463680419,93.53125,12.24064173,0.0,191.5344969,0.38129813700000004,"Tech-support|United-States
Divorced -- Private|White", Assoc-acdm,80511.0,0.0,35.64581355, <=50K,1.58361204,44.0,0.0
3565,Kenneth Weatherholt,"6644 Marshall Mountains Suite 928
West Susanland, WV 10507",1.0254262790000002,t,7.0, Not-in-family,18.53781949,30.9140625,66.73332239999999,0.0,0.289485279,4.162402185,"Exec-managerial|United-States
Separated -- Private|White", 11th,334366.0,1.0,37.96894853, <=50K,59.63795987,32.0,0.0
3566,Todd Jones,"9715 Schwartz Mills
Port Codyfurt, NM 92384",7.908210362999999,f,13.0, Not-in-family,1.224647907,102.0546875,20.56759309,0.0,67.39873043,0.413108595,"Exec-managerial|United-States
Divorced -- Private|White", Bachelors,64479.0,0.0,43.46807532, <=50K,2.9289297660000004,47.0,0.0
3567,Vincent Decker,"2292 Mark Grove
South Mary, NV 12452",7.56049042,f,-1200.0, Husband,-0.091267189,150.0625,20.45478106,0.0,65.21021135,-0.162676114,"Prof-specialty|United-States
Married-civ-spouse -- Local-gov|White", Assoc-acdm,229531.0,0.0,49.21250953, <=50K,3.5275919730000003,60.0,0.0
3568,Daniel Vasquez,"633 Eric Neck
East Candacechester, KY 44553",2.338537957,f,-500.0, Husband,37.94416905,35.1953125,60.34722492,0.0,4.5900499980000005,5.642803187999999,"Farming_fishing|United-States
?? -- Self-emp-not-inc|White", 9th,183710.0,1.0,29.0527695, <=50K,28.008361199999996,40.0,0.0
3569,Randal Louis,"95639 Gordon Alley Apt. 014
Amyview, IA 08273",3.81734967,f,7.0, Unmarried,0.46390026799999995,105.4453125,36.29134396,0.0,13.91965599,0.309702604,"Priv-house-serv|Guatemala
Divorced -- Private|White", 11th,132633.0,0.0,45.49069421, <=50K,9.754180602,25.0,0.0
3570,Harvey White,"5405 Ramirez Passage Apt. 239
Annamouth, MT 55140",7.266544832,f,10.0, Husband,-1.139068864,117.3984375,26.49849091,0.0,54.36523773,0.108450925,"Craft-repair|United-States
Married-civ-spouse -- Private|Black", Some-college,360743.0,1.0,69.20907408, <=50K,4.023411371,40.0,0.0
3571,Benito Dupre,"4682 Sabrina Grove
Sarahview, LA 02028",1.876727108,f,9.0, Own-child,-0.9478376009999999,101.015625,65.28368753,0.0,1.875444743,0.272253133,"Adm-clerical|United-States
nan -- Private|White", HS-grad,236272.0,0.0,61.79755057, <=50K,30.31939799,35.0,0.0
3572,Alfredo Peterson,"6872 Travis Course Suite 686
New Monicafurt, AK 06433",12.27499814,f,10.0, Not-in-family,0.118957145,120.6640625,16.27093145,0.0,160.6961881,0.167358695,"Handlers-cleaners|United-States
Separated -- Private|White", Some-college,242984.0,0.0,44.94185086, <=50K,1.489966555,40.0,0.0
3573,Ronald Truong,"7700 Ayers Junctions
New Mason, NY 56095",9.053951739,f,15.0, Husband,0.032153011,139.1640625,17.94691874,0.0,99.08669982,-0.106636718,"Prof-specialty|United-States
Married-civ-spouse -- private|White", Prof-school,307468.0,0.0,51.05324692, >50K,2.9414715719999998,29.0,0.0
3574,Aaron Davis,"379 Rodriguez Inlet
Fisherbury, MD 83114",6.531796387000001,f,8.0, Not-in-family,-0.30964247100000003,137.9609375,23.94900568,0.0,45.86668775,-0.04851795,"Machine-op-inspct|United-States
Never-married -- Private|White", 12th,159908.0,0.0,51.88545111, <=50K,4.203177258,40.0,0.0
3575,Manuel Trombley,"1525 Henry Station Suite 174
East Marcshire, OH 09773",4.36817959,f,10.0, Own-child,1.299760009,92.6875,33.29672195,0.0,19.27459313,0.483733298,"Other-service|United-States
Never-married -- Private|White", Some-college,307496.0,0.0,40.58781952, <=50K,8.284280936,23.0,0.0
3576,Moses Garcia,"9559 James Forge
Christopherville, CT 00908",7.640859841,f,9.0, Husband,-0.411015215,124.953125,22.96905531,0.0,61.43671582,0.009028181,"Transport-moving|United-States
Married-civ-spouse -- federal-gov|White", HS-grad,319733.0,0.0,49.07183182, <=50K,3.3461538460000004,70.0,0.0
3577,Bernard Williams,"258 Valerie Throughway
South Samanthafort, TX 69130",4.028925126,f,9.0, Not-in-family,4.153582856,80.6953125,44.39759578,0.0,15.67959593,1.327769491,"Sales|United-States
Never-married -- Private|White", HS-grad,177017.0,1.0,42.00382397, <=50K,11.77090301,37.0,1504.0
3578,Randy Banks,"3635 Nicole Shore
New Steven, PA 86801",13.77793617,f,1300.0, Husband,0.5502928420000001,99.0390625,13.33058248,0.0,214.28112090000002,0.437809939,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Bachelors,182460.0,0.0,44.89334624, >50K,1.224916388,60.0,0.0
3579,Guy Myers,"274 Adam Light Apt. 580
New Kevinshire, AL 73174",4.360677127,f,15.0, Husband,10.45641812,60.6953125,38.48807068,15024.0,18.18669766,2.306700637,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Prof-school,116825.0,1.0,32.89010076, >50K,9.20735786,80.0,0.0
3580,Peter Stone,"23167 George Mills Suite 429
Richardbury, VT 42077",12.26835608,f,10.0, Own-child,-0.594865024,106.6484375,14.09016057,0.0,171.99029140000005,0.37744202,"Sales|United-States
Never-married -- Private|Black", Some-college,130724.0,0.0,55.66958745, <=50K,1.557692308,25.0,0.0
3581,Owen Zerbe,"961 Carol Vista Suite 337
Port Andreaport, MO 25349",2.3964932080000003,f,10.0, Not-in-family,0.993613107,95.0078125,62.60253242,0.0,4.4452489680000005,1.003758981,"Other-service|United-States
nan -- Private|Asian-Pac-Islander", Some-college,125491.0,1.0,47.68098679, <=50K,25.43645485,34.0,0.0
3582,Daryl Samuels,"402 Ruth Villages Suite 729
Jordanhaven, VA 65242",3.8707626060000004,f,10.0, Husband,0.867396967,131.65625,40.51209785,0.0,14.25092679,-0.313315252,"Protective-serv|United-States
Married-civ-spouse -- Local-gov|White", Some-college,192793.0,0.0,43.74400629, >50K,10.78010033,40.0,0.0
3583,Johnnie Daniel,"03991 Suzanne Square Suite 747
Lake Michaelside, VT 27310",2.041910766,F,9.0, Not-in-family,3.6812716080000003,93.390625,62.0302292,0.0,2.6640893130000003,1.304394754,"?|United-States
Widowed -- ?|White", HS-grad,107762.0,1.0,40.51566718, <=50K,27.67056856,24.0,0.0
3584,James Shin,"34182 Jessica Landing Apt. 442
Lake Jack, CA 95597",5.7585980160000005,f,13.0, Not-in-family,7.076542862999999,73.6015625,30.21748287,0.0,33.90977932,1.97830008,"Prof-specialty|United-States
Never-married -- Private|White", Bachelors,96016.0,1.0,37.38928236, <=50K,5.881270903,45.0,0.0
3585,Devin Hughes,"57812 Smith Garden Apt. 665
Vanessabury, RI 22370",-1.7853765780000002,FALSE,10.0, Not-in-family,8.810672554,44.8671875,59.73772038,0.0,2.940913427,2.888739412,"Craft-repair|United-States
Never-married -- Private|Black", Some-college,75073.0,1.0,45.69333429, <=50K,176.11956519999995,55.0,0.0
3586,William Martinez,"89718 Montgomery Port
New Michaelstad, IA 09124",0.615688179,f,13.0, Husband,21.17597987,46.2734375,79.94717264,0.0,-0.93197616,3.667177223,"Exec-managerial|United-States
Married-civ-spouse -- Private|White", Bachelors,98211.0,1.0,31.46469123, >50K,77.08026756,40.0,0.0
3587,Eugene Aguilar,"021 Cynthia Lodge
West Jamie, MO 21003",12.54217819,f,10.0, Own-child,1.649470926,85.7421875,13.89504208,0.0,171.0618655,0.53858888,"Exec-managerial|United-States
Never-married -- Private|White", Some-college,133471.0,0.0,38.9091984, <=50K,1.215719064,40.0,0.0
3588,Ronald Boyd,"837 Katie Bypass Suite 716
Gallaghershire, IN 79559",3.709283857,F,13.0, Not-in-family,9.425293376,71.6875,45.80014587,14084.0,13.24802578,2.41964783,"Prof-specialty|?
Never-married -- Local-gov|Black", Bachelors,125159.0,1.0,37.18109188, >50K,13.37876254,45.0,0.0
3589,Marvin Cherry,"75326 Odom Drive
North Robert, SC 99612",9.5392993,f,10.0, Not-in-family,-0.002355085,115.546875,15.38310075,0.0,109.9498952,0.14080605,"?|United-States
Divorced -- ?|White", Some-college,376277.0,0.0,47.3045088, <=50K,2.12541806,35.0,0.0
3590,Ralph Moland,"44490 Zachary Circles
Port Vickieborough, MI 68618",14.00914739,f,6.0, Not-in-family,1.134240857,101.5078125,11.95956927,0.0,233.0378594,0.40693259600000004,"Other-service|United-States
Never-married -- private|White", 10th,161155.0,0.0,40.597297499999996, <=50K,1.197324415,40.0,0.0
3591,Joshua Vetter,"47268 Evans Hollow
Rogermouth, CO 14887",10.57315364,t,10.0, Unmarried,0.024737875,91.921875,15.74835515,0.0,127.92194509999999,0.45525707200000004,"Exec-managerial|United-States
Divorced -- Private|White", Some-college,31985.0,0.0,49.76297089, <=50K,1.863712375,40.0,0.0
3592,Mark Casey,"037 Davis Fords
East Joshuashire, NM 05150",5.956808614,f,, Wife,1.69544987,115.6328125,23.59084141,0.0,40.75965888,0.130539046,"Prof-specialty|Honduras
Married-civ-spouse -- Private|White", Prof-school,51835.0,0.0,37.9892812, >50K,4.7483277589999995,60.0,1902.0
3593,Tommy Prince,"123 Sullivan Loaf
Cynthiaview, RI 22106",1.653588408,F,13.0, Wife,10.85685049,63.6875,67.72125209,0.0,1.675631228,2.721032735,"Other-service|?
Married-civ-spouse -- Private|Asian-Pac-Islander", Bachelors,95634.0,1.0,35.72568010000001, <=50K,39.84949833,45.0,0.0
3594,Vance Oberry,"1523 Lee Parkways
Rachelton, MI 92857",7.126207847000001,f,3.0, Other-relative,13.62914242,52.109375,25.04512872,0.0,54.32379755,3.1790483419999997,"Craft_repair|United-States
Married-civ-spouse -- Private|White", 5th-6th,360131.0,1.0,38.67780258, <=50K,4.081103679,40.0,0.0
3595,Joe Denny,"5896 Davis Run
Marcfort, KY 94056",5.723191936,f,9.0, Husband,-0.063301329,131.1796875,29.11939008,0.0,34.22910648,-0.071644761,"Exec-managerial|United-States
Married-civ-spouse -- Self-emp-inc|White", HS-grad,231002.0,0.0,48.39267016, >50K,5.8168896320000005,30.0,0.0
3596,Arthur Mullins,"71589 Carol Plains
Teresamouth, KY 74795",21.01723189,f,14.0, Unmarried,0.73669556,59.3515625,10.56698593,4687.0,466.13545660000005,1.53630905,"Tech-support|United-States
Divorced -- Private|Black", Masters,210275.0,0.0,76.78445784, >50K,0.636287625,35.0,0.0
3597,Brandon Dombkowski,"5179 Lauren Rest
Jeremyberg, MS 45401",-0.4075098620000001,f,10.0, Own-child,7.674091626,58.125,78.3817151,0.0,-0.8530609,2.302345294,"Handlers-cleaners|United-States
Never-married -- Private|White", Some-college,207940.0,1.0,38.23263495, <=50K,129.2725753,36.0,0.0
3598,Greg Mcbride,"0737 Myers Road
North Richard, AL 21253",-0.522481423,f,-1000.0, Not-in-family,-1.107305743,100.515625,57.68241867,0.0,-0.961719465,0.45668823399999997,"Exec_managerial|United-States
nan -- Private|White", Some-college,192793.0,0.0,78.03274397, <=50K,137.9665552,40.0,0.0
3599,Kenneth Harris,"4237 Christine Roads
East Carolynton, CA 83287",11.33677051,f,13.0, Husband,-0.528509994,114.390625,13.55131471,15024.0,159.05005590000005,0.185395499,"Sales|United-States
Married-civ-spouse -- self-emp-not-inc|White", Bachelors,201263.0,0.0,53.68938943, >50K,1.829431438,55.0,0.0
3600,Mark Eaton,"57725 Rachel Locks Apt. 968
South Ashleyborough, NE 33218",10.84058444,f,, Husband,-0.718253145,119.1640625,12.78849956,0.0,160.0026522,0.12258124599999999,"Handlers-cleaners|United-States
Married-civ-spouse -- Private|Black", HS-grad,443040.0,0.0,56.19549823, <=50K,1.872909699,40.0,0.0
3601,Donald Castello,"5313 Morgan Pass Apt. 247
Lake Morgan, ME 73899",0.326603238,FALSE,900.0, Husband,16.47158311,38.390625,60.93219266,0.0,0.111317135,3.9224036669999998,"Craft-repair|United-States
Married-civ-spouse -- Private|White", HS-grad,57640.0,1.0,36.95335624, <=50K,112.7265886,35.0,0.0
3602,Jeffrey Bennett,"921 Felicia Corner Suite 480
Danielton, AR 78071",14.08887759,f,10.0, Own-child,3.106255575,88.03125,12.67994524,0.0,217.9453624,1.039903775,"?|United-States
Never-married -- ?|White", Some-college,107801.0,0.0,35.95090782, <=50K,1.027591973,6.0,0.0
3603,Steven Metivier,"202 Christina Drive
Theresamouth, SD 86984",3.477182127,f,-700.0, Own-child,39.85083356,35.1796875,52.62431279,0.0,10.83941966,5.374898,"Sales|United-States
Never-married -- Private|White", 11th,51939.0,1.0,26.17979708, <=50K,15.74247492,15.0,0.0
3604,Scott Brown,"72185 Rachel Track
South Tiffanyberg, OK 51575",-1.030287966,FALSE,10.0, Husband,-0.23409307899999998,127.2578125,61.58627175,0.0,0.766167312,0.07400565,"Farming-fishing|United-States
Married-civ-spouse -- Self-emp-not-inc|White", Some-college,271550.0,0.0,53.5801453, <=50K,154.2416388,20.0,0.0
3605,Jorge Ebert,"32157 Brennan Hills Apt. 049
Lake Corey, TX 65253",13.81191365,f,4.0, Husband,-0.194805952,137.3515625,11.54044319,0.0,244.26485559999998,-0.25685984100000003,"Craft-repair|United-States
Married-civ-spouse -- Private|White", 7th-8th,187458.0,0.0,51.11225236, <=50K,1.4456521740000001,40.0,0.0
3606,Jeffrey Spaulding,"6930 Thompson Garden Suite 674
Ashleyside, RI 84937",15.23245522,F,15.0, Husband,-0.39481363399999997,128.6484375,13.18841533,0.0,243.1387517,0.051290500999999995,"Prof-specialty|United-States
Married-civ-spouse -- Self-emp-inc|White", Prof-school,175070.0,0.0,48.70343767, >50K,0.93812709,45.0,0.0
3607,Michael Nolan,"4510 Evan Forest
South Richardshire, AZ 81721",6.963515437000001,f,-1100.0, Husband,-0.40646326,127.359375,20.81012305,0.0,54.56052425,-0.152842304,"Protective-serv|United-States
Married-civ-spouse -- Local-gov|White", Assoc-voc,223433.0,0.0,51.18497924, >50K,3.834448161,53.0,0.0
3608,James Raney,"72128 Davis Court
Stephanieside, OH 54783",1.526680228,f,13.0, Husband,36.53151479,35.625,66.1545436,0.0,1.3660223669999998,5.49848826,"Prof-specialty|United-States
Married-civ-spouse -- private|White", Bachelors,186959.0,1.0,29.1863624, <=50K,40.31187291,50.0,0.0
3609,Sherman Mccord,"Unit 5000 Box 6952
DPO AP 90947",6.98310784,f,-1100.0, Own-child,0.093056486,104.046875,18.00706602,0.0,59.41675968,0.264587145,"Other-service|United-States
Never-married -- Private|White", Assoc-voc,363192.0,0.0,47.273284499999995, <=50K,3.3110367889999996,40.0,0.0
3610,William Singh,"USS Matthews
FPO AA 55171",3.938264667,f,11.0, Husband,9.960942887,64.484375,41.20937855,5178.0,15.81185891,2.381897034,"Prof-specialty|United-States
Married-civ-spouse -- Private|White", Assoc-voc,164190.0,1.0,35.55057673, >50K,12.21906355,52.0,0.0
3611,Delmar Magallon,"USNV Johnson
FPO AE 48482",4.526475903,f,13.0, Not-in-family,-0.07985759,126.59375,32.5024082,6849.0,20.55551215,0.024258296000000002,"Exec-managerial|United-States
nan -- Private|White", Bachelors,234298.0,0.0,45.36422694, <=50K,7.795986622000001,60.0,0.0
3612,Norberto Wadley,"12235 Woodard Extensions
Sherriberg, MS 12478",9.839908238,f,13.0, Not-in-family,-0.311661206,122.796875,13.95514645,0.0,129.2648273,0.17912833600000005,"Craft_repair|United-States
Divorced -- Private|White", Bachelors,233511.0,0.0,52.98457313, <=50K,2.3202341140000002,48.0,0.0
3613,Daniel Raymond,"81519 Steven Cliff
New Courtney, AZ 38197",10.38946643,f,9.0, Wife,1.250377363,101.1015625,17.5873645,0.0,120.3945892,0.610426932,"Adm-clerical|Vietnam
Married-civ-spouse -- private|Asian-Pac-Islander", HS-grad,143582.0,0.0,40.33431384, <=50K,2.163043478,35.0,0.0
3614,William Handley,"8365 Nicholas Extension
Michaelview, NV 61357",2.7114610580000003,F,10.0, Husband,13.10900637,46.0234375,53.29952895,0.0,6.5163111639999975,3.352441179,"Farming-fishing|United-States
Married-civ-spouse -- Self-emp-inc|White", Some-college,212954.0,1.0,37.22240271, <=50K,20.84531773,50.0,0.0
3615,William Carroll,"004 Reed Garden
Palmerbury, TN 94088",19.66997298,f,5.0, Not-in-family,-0.077261984,102.609375,9.434185213,0.0,469.36978880000004,0.305027778,"Priv-house-serv|United-States
Divorced -- Private|Black", 9th,228806.0,0.0,47.79190478, <=50K,0.780936455,6.0,0.0
3616,Anderson Vieira,"84360 John Passage Apt. 633
Bernardfurt, VA 62467",9.050612454,f,10.0, Not-in-family,-0.287984087,114.3671875,17.19189079,0.0,96.61190318,-0.09449890400000001,"Other-service|United-States
Never-married -- Private|White", Some-college,120572.0,0.0,51.94571552, <=50K,2.7382943139999996,12.0,0.0
3617,Daryl Corbett,"9665 Matthew Trail Apt. 899
Port Sarah, CA 58685",5.497543863,F,900.0, Husband,0.30780294,128.734375,25.16229543,0.0,32.73983291,0.37642910399999996,"Sales|United-States
Married-civ-spouse -- Private|White", HS-grad,205390.0,0.0,48.69556005, <=50K,5.307692308,49.0,0.0
3618,Leonard Wingfield,"3329 Herring Plaza
Thomasshire, WY 86161",9.769502212999999,f,11.0, Not-in-family,1.046016427,92.8984375,14.93285063,0.0,116.56366640000002,0.595469631,"Exec-managerial|United-States
Divorced -- Self-emp-inc|White", Assoc-voc,30751.0,0.0,44.09929135, <=50K,2.040133779,60.0,0.0
3619,Christopher Teague,"802 Lindsay Way Apt. 981
Port Ryan, AR 18634",9.464244782,f,10.0, Not-in-family,-0.333295739,123.203125,14.45878881,0.0,117.28096740000001,0.00710596,"Sales|United-States
Divorced -- Private|White", Some-college,203463.0,0.0,52.18691757, <=50K,2.466555184,40.0,0.0
